cid	redshift	err_redshift	mu	err_mu	u	g	r	i	z	err_u	err_g	err_r	err_i	err_z
16021	0.12459699809551239	2.209999911428895e-05	38.64619827270508	0.05857979878783226	24.594509462357905	22.851415440317055	22.12456058564377	21.880889869206023	21.618182363103923	0.6658495966620946	0.03893275618127743	0.023763043421231325	0.025139983439354384	0.07697046762093389
16069	0.12825000286102295	3.7999998312443495e-05	38.77149963378906	0.06532400101423264	24.732835094615886	23.441179288235077	22.722570198130047	22.43387867585374	22.139260270226643	1.4588703526465823	0.07591615533924798	0.04287153100600051	0.04535389380850233	0.1447576777145914
16073	0.15471599996089935	1.4299999747890979e-05	39.44409942626953	0.06176700070500374	23.754000561139716	22.56913528836254	21.876334679938875	21.526468619690966	21.3732559588028	0.26611925857882823	0.021466155195922397	0.013519090904338315	0.013088360270817582	0.046490694660326154
16093	0.3360289931297302	2.7399999453336932e-05	41.13610076904297	0.16083399951457977	24.225080621977874	23.754000561139716	22.9891572357429	22.887553959656305	21.90689677020544	0.5572947874146341	0.09180355164882331	0.07225729279721346	0.10908636484641893	0.17680010606986446
16116	0.15649199485778809	1.8900000213761814e-05	39.43069839477539	0.06838440150022507	24.757904393409937	24.06964250748025	23.71393882489575	23.363618238355983	22.954979816138902	0.9783110051247227	0.11644311365970399	0.0847368171935915	0.09022408242102331	0.26643275376392955
16163	0.15504099428653717	9.999999747378752e-06	39.227298736572266	0.11280699819326401	22.808863884758495	21.6017165303137	20.65621145273683	20.215253888741834	19.945760222409483	0.17708786707182375	0.012290193932487868	0.005767973587777563	0.005264617460277833	0.01593759485265863
16185	0.10136599838733673	5.959999907645397e-05	38.087398529052734	0.07797639816999435	23.79954905334545	22.230966357141206	21.459534679488787	21.10275124021779	20.751080925067356	0.24743304575162475	0.0214976702107204	0.014244051614129045	0.013350839871436468	0.03256611399640308
16199	0.2823919951915741	3.9999998989515007e-05	40.490699768066406	0.1338060051202774	25.31644113787824	24.1904863389586	23.368265236237626	23.102821335713514	22.296628259301915	1.0056966762097972	0.1465523976891608	0.10212040896468927	0.12993407364044027	0.2058163104749311
16206	0.15972900390625	2.7599999157246202e-05	38.972599029541016	0.08508069813251495	24.06495632469342	21.920488253095137	20.890444462916644	20.439182086938462	20.099184362073935	0.4171825412532401	0.019919191353443718	0.008718482094493047	0.007926815295984858	0.019604844445602433
16237	0.3131529986858368	4.3000000005122274e-05	40.944000244140625	0.11244499683380127	24.05401650779925	24.026956645861567	23.32075466396094	22.852656045523176	22.68186608117456	0.47292957524610846	0.0867051335821795	0.05040235812704161	0.03918001571209881	0.1501858481866667
16298	0.2827869951725006	5.9699999837903306e-05	40.8202018737793	0.18990600109100342	24.73681687353249	23.288136218543993	22.122024311479507	21.51216965496775	21.049581425835655	0.7781070358716138	0.062845402404042	0.02847867276334273	0.02324599857398767	0.058209926575157056
16393	0.316430002450943	8.679999882588163e-05	40.26449966430664	0.13069799542427063	24.68683116881527	23.139916956738233	21.784532212583763	21.225895380003244	20.746908450300996	0.7240482306653285	0.05098216131279857	0.01687857223412823	0.012864216872389762	0.03141198444450917
16405	0.27567899227142334	3.469999865046702e-05	40.47719955444336	0.13160300254821777	23.645697937416315	22.859713044361406	21.535532805813883	21.01552846142091	20.651842287063033	0.275986584326572	0.03353829557697436	0.01325958568856082	0.010537355587231529	0.027879220317961
16460	0.2819879949092865	4.529999932856299e-05	40.94990158081055	0.20986199378967285	24.178213220574996	24.744115572241615	23.97722503829045	23.697598005005013	23.486954806968953	0.4497248414023983	0.1836963604917148	0.09811726041925248	0.10451900394352118	0.3668348639862907
1658	0.2772960066795349	2.2000000171829015e-05	40.78799819946289	0.13200800120830536	23.89357067048246	23.662142243702846	23.01912688478093	23.049451218362403	23.369596611272335	0.27607487194545677	0.08387639210733887	0.06328235898012732	0.07514346049376729	0.3453706884460676
16590	0.30636999011039734	1.4899999769113492e-05	40.73040008544922	0.23583799600601196	22.911312811518165	22.38734196757828	21.660404744163984	21.456900091213996	21.110207679934593	0.13866502212820037	0.0280059562250173	0.018049605437514403	0.019609608587517743	0.04598998992895844
16739	0.26563799381256104	1.6899999536690302e-05	40.78340148925781	0.11494600027799606	24.09325197729908	23.168318114672406	22.38572588759036	22.09060577986891	21.679757354037463	0.43208928292106685	0.04426505556503709	0.02594570405024385	0.02598465756381848	0.07349685371062922
17168	0.18519200384616852	1.3699999726668466e-05	39.745399475097656	0.08815660327672958	23.156758836768976	22.362032285278836	21.861453331671356	21.636790466992014	21.426663587841613	0.45482655839262637	0.03044169422023763	0.019695367678848906	0.02188755612377724	0.07826469014417589
17186	0.07881610095500946	3.270000161137432e-05	38.01240158081055	0.07261619716882706	24.34857688092101	22.5498679002718	22.102566527585434	21.76399685781258	21.61539859254163	0.5317087822576088	0.0331857086806118	0.020798193532704432	0.02192118399987051	0.0834061466891381
17206	0.1564657986164093	2.3136899471865036e-05	39.201499938964844	0.13397200405597687	24.829093297156454	23.84296409509091	22.88669972184296	22.408298048078613	22.041683243758342	0.7740660471569724	0.06696746743010057	0.03635060183763553	0.03465232483421922	0.08979183491860297
17218	0.17839300632476807	1.4299999747890979e-05	39.46329879760742	0.08989740163087845	22.462096009963076	21.65985290872402	20.98844008244649	20.640456185060593	20.432036121497905	0.10533951263185258	0.015406089185909943	0.009051517435971265	0.00838708295280125	0.02321490081104405
17395	0.30272001028060913	2.9799999538226984e-05	40.955101013183594	0.1983480006456375	24.71498062120409	22.875232813953996	21.667326457041657	21.171777723039177	20.741567293947224	0.9891445491770207	0.04828780085753082	0.01609578231407869	0.014640721594145279	0.04085422872974838
17423	0.2651579976081848	2.1600000764010474e-05	40.739200592041016	0.1385120004415512	23.44189101307522	22.026111285118333	20.787518445437847	20.247445393105586	19.852071332799863	0.23402064951081783	0.01722335538769037	0.006651523848262261	0.004991156748957295	0.01388155878229572
17552	0.2532910108566284	3.569999898900278e-05	40.52470016479492	0.11559800058603287	24.95921224676775	24.825013494498705	24.10551441729799	23.551942578353216	22.556147479400543	1.42729671904013	0.23926408956706927	0.14378526829566335	0.11534962291479693	0.2145021759516351
17647	0.27463600039482117	3.49000001733657e-05	40.6953010559082	0.11566299945116043	24.481433827037797	25.29582778318044	25.019612275183892	24.159163508608938	24.504300167968964	0.7800831016762371	0.3171606266123476	0.32243259698229365	0.1637494745782224	1.0762653725463525
17687	0.30322501063346863	1.5300000086426735e-05	41.28049850463867	0.3836509883403778	23.462736638461124	22.277946351349996	21.267369513573684	20.80998275448814	20.402612955636904	0.27578860816048745	0.027758777490898078	0.019360694270687	0.02160123250581505	0.04709478270439293
17695	0.18290600180625916	1.630000042496249e-05	39.33549880981445	0.09297160059213638	24.857827056280332	23.549581425835655	23.080136563224706	22.80450110327091	22.377414247457015	0.7337047993980402	0.06327302661762076	0.051837781204617454	0.057671077299766484	0.14978619031447943
17773	0.28802698850631714	3.740000101970509e-05	40.909698486328125	0.14911200106143951	22.98681375068726	23.05143701901613	22.197867686215204	22.010759510023586	21.76020825670144	0.12725446332611454	0.042848069993727006	0.020863521399188744	0.024409057183137302	0.07465665557309975
17809	0.2889550030231476	2.9599999834317714e-05	40.763099670410156	0.11298199743032455	25.056147479400543	25.049241935305048	24.81437638571737	24.53913755395258	24.0247622535038	1.140211948210321	0.22656529852027713	0.19048268884777023	0.19381300761931733	0.5168664557480092
17899	0.2888149917125702	2.209999911428895e-05	40.57899856567383	0.13896100223064423	23.883900516659153	22.97981349300885	22.207874542349387	22.078166934362542	21.702612813797888	0.33984078054350514	0.040708129939324725	0.022279069302602105	0.025100680139879816	0.07077083374830673
1794	0.14191000163555145	6.340000254567713e-05	39.30030059814453	0.08301299810409546	23.759709967134597	23.76929287316392	23.08884503901309	22.890120713108843	22.809261371932898	0.4386832222739788	0.11165372318434667	0.08013154936111631	0.06827074991654668	0.24501619296683821
17949	0.2641269862651825	0.00010789999942062423	40.57149887084961	0.15288299322128296	24.58794290320877	23.776051590794797	22.48869634289236	21.982361568873927	21.656547773128278	0.5529950935483746	0.07030650410650546	0.02857122664742365	0.024669916500659153	0.06943981552721067
18011	0.2839609980583191	3.3200001780642197e-05	40.62649917602539	0.20768499374389648	24.561667289777954	22.642632974618152	21.608141411574387	21.150001297012576	20.775847052768977	0.6913405813633703	0.02852103522800564	0.014308151535572246	0.012892578444109638	0.03567593528183859
18049	0.28859999775886536	2.429999949526973e-05	40.974700927734375	0.15523000061511993	25.078416509194756	24.519368158631934	23.626119255021262	23.389087292483982	23.446886193383577	0.9709914371149523	0.14395175755638034	0.09937818564142009	0.10423338830188913	0.44223365968508
18189	0.2858240008354187	1.2600000445672777e-05	40.364200592041016	0.18215599656105042	24.087172304342484	23.81349448071893	22.9271504113709	22.597220413022143	22.298116928920088	0.5497692413780619	0.07209168096413397	0.04141751252926318	0.04352755688352621	0.1504587560218217
18201	0.2930321991443634	1.9708899344550446e-05	40.714500427246094	0.23057599365711212	23.457668170814962	22.86723549619505	21.951976543092574	21.47408219208323	21.13458837912369	0.3109843221213405	0.03710542271031259	0.018718344876711226	0.01505222551291915	0.044526237308679134
18273	0.3161810040473938	8.679999882588163e-05	40.930999755859375	0.1807049959897995	24.97897458624002	26.234250808877135	24.911049535118224	25.967828877901788	23.82154446165317	1.216540728616078	0.7907701027787749	0.21992976712976772	0.7043795660150123	0.4541912290974241
18283	0.29924899339675903	3.9599999581696466e-05	40.34669876098633	0.18154999613761902	24.509426500396646	23.561438873918448	22.716713211817392	22.36019049314123	21.90810959302896	0.6883624632094923	0.059206800799731375	0.031933203036379816	0.025878903631087233	0.07554907201558245
18301	0.3315649926662445	4.610000178217888e-05	40.933998107910156	0.22118200361728668	25.41043968223528	25.464569977459526	24.117916934376346	23.671777723039177	23.800539236911355	1.257673529788155	0.3588846669213184	0.1410581258442791	0.13092183733226065	0.5187956664524018
18324	0.2669839859008789	7.619999814778566e-05	40.41780090332031	0.16615599393844604	24.46432077603404	23.70030445311543	22.871437266937388	22.5787379706937	22.127102798406618	0.5854978995559645	0.07954237120715547	0.04710891093929224	0.050830587495487196	0.11287923582189423
18333	0.2539750039577484	1.52000002344721e-05	40.1150016784668	0.15463699400424957	24.216764117743736	22.85182881789858	22.101323080755776	21.706061422959053	21.35643879850589	0.41525412811164336	0.035429069073009946	0.03719920304741703	0.037203447631226995	0.07811877208106041
18362	0.23626099526882172	3.7599998904624954e-05	40.0807991027832	0.1279039978981018	23.50114763919818	22.237755888687026	21.125275964722746	20.668318114672406	20.34113182295039	0.2918104024007134	0.024612838905181043	0.009297880697579322	0.007802691379760257	0.021014645320601353
18363	0.30852898955345154	1.0800000382005237e-05	41.102298736572266	0.2218019962310791	24.080741722853098	23.07149738098037	22.38438098935726	22.221670613673503	21.736861409793207	0.4163677166469406	0.04194636796657631	0.026537231526051634	0.028416113798870057	0.06825642852768275
18375	0.1105090007185936	1.720000000204891e-05	38.184600830078125	0.05809880048036575	22.496715768634978	21.337825722013516	20.540559789378094	20.156704669738282	19.917404543135437	0.10132941680320928	0.011431500172854716	0.006164148004358569	0.005451135001935501	0.014027556581127237
18456	0.21993499994277954	4.999999873689376e-05	39.82440185546875	0.08844839781522751	23.720360604016918	22.134124732683006	21.08392533870272	20.64423830057123	20.357217097963915	0.2852357826059493	0.016322333900079943	0.008934197021215997	0.008281038849850141	0.020833835938221437
18588	0.25131499767303467	9.800000043469481e-06	40.924400329589844	0.19423900544643402	23.194076860425916	22.599184362073935	21.96122153532984	21.75507688337992	21.60250121081383	0.47033457721777006	0.03823337812168791	0.024995234894918034	0.02719233928433202	0.10756624985566142
18602	0.13833999633789062	2.2300000637187622e-05	39.08649826049805	0.06560560315847397	24.004014302150935	23.69130907270656	23.106474380944483	22.67939408354358	22.46933910690369	0.6486697321043122	0.09836125023303846	0.06549963719604893	0.06021285579993915	0.17999674912616703
18604	0.17626099288463593	2.3099999452824704e-05	39.59000015258789	0.07574830204248428	25.515275044981323	24.075624540269978	22.685407298288894	22.13476534802547	21.783140738439183	1.2996151826763975	0.0852814073139041	0.030447434111871226	0.02464960811117217	0.0702862387284009
18612	0.11489199846982956	1.9600000086938962e-05	38.36360168457031	0.061298198997974396	22.855141516745388	21.750269409280442	20.906175089398392	20.525900662040655	20.271751101058435	0.11956369283108051	0.016893893452470134	0.010016880975370053	0.009163477669125385	0.023650383972057168
18617	0.32732200622558594	6.169999687699601e-05	41.02170181274414	0.1722099930047989	23.950057193322863	24.862295653674245	23.7521040782038	23.793626841181755	23.041051852021802	0.41326189573778016	0.23742906719286216	0.13187999974025447	0.2172456757843329	0.39373933082797086
18650	0.11371300369501114	2.680000034160912e-05	38.72570037841797	0.060975901782512665	23.629498981344913	22.735865093286534	22.151555417743886	21.991121311115617	21.75402342797351	0.3545779187791553	0.03682659659602266	0.027419991265020496	0.027957426575467865	0.09517114114026996
18697	0.10762300342321396	1.049999991664663e-05	38.354400634765625	0.06142989918589592	23.305578139097424	22.105681389255444	21.389262187825622	20.962736638461124	20.671643496153273	0.2687652374994097	0.023748529895303273	0.012588090057146234	0.011452484833611819	0.03581375252095834
18749	0.19063800573349	3.300000025774352e-05	39.54560089111328	0.08484899997711182	25.359713044361406	24.22215529027486	23.036631295884508	22.616688625267336	22.24885058281981	1.0807385697534893	0.11524900653224326	0.04893900798331903	0.045946518324631064	0.1077669108831168
18804	0.1984259933233261	6.049999865354039e-05	39.70439910888672	0.06642220169305801	24.20764570370077	24.05576951323907	23.251678304012145	23.157854433435862	22.603451811456452	0.5056103287258089	0.09747063943454215	0.04979328450329936	0.054336136971085795	0.1384716577410398
18827	0.29900598526000977	3.590000051190145e-05	41.22529983520508	0.11730500310659409	24.608805212849187	23.50945014628887	22.359664840163273	22.09677592076748	21.68440297470784	0.5013657003915758	0.06231807595349347	0.0323461100691495	0.041684515004106755	0.10101184025556402
18835	0.12318579852581024	3.4725300793070346e-05	38.694400787353516	0.07363829761743546	23.673538852711214	22.415743125512453	21.389262187825622	20.915863048429028	20.581668286316408	0.20516184128871148	0.019263240207762735	0.009526528956996579	0.008104791387631108	0.023942399319983976
18940	0.21236200630664825	3.49000001733657e-05	39.832000732421875	0.07785779982805252	24.091307954926968	23.317575346301847	22.395730251631967	22.008855711175705	21.893815452871248	0.3769323902267043	0.042229423964013565	0.022114031631063128	0.020980501644152362	0.07317512996770438
18965	0.20587100088596344	2.9000000722589903e-05	39.886199951171875	0.08280079811811447	24.093511443474235	22.520221383870137	21.591437448183104	21.094525926600163	20.843924780584114	0.4677436685173346	0.029367275572021238	0.02106980922163021	0.021001825606000647	0.04781402699204464
18971	0.27135398983955383	3.7599998904624954e-05	40.40010070800781	0.15636099874973297	24.311314802613936	23.501899794548496	22.301847557506637	21.773909540378437	21.300539236911355	0.40514911686242455	0.0552875234411832	0.03159048893146646	0.036400581663684435	0.07348532086583763
18972	0.3309839963912964	4.7500001528533176e-05	40.70429992675781	0.17087599635124207	24.484405395652242	22.75953023388726	21.202112507163168	20.606474380944483	20.27907286363781	0.6276738079922384	0.029416273669312595	0.012675970190551162	0.012143308635787843	0.0257321027160447
19027	0.2926329970359802	1.340000017080456e-05	40.39889907836914	0.12151800096035004	25.24481966944434	24.38376778708047	23.65865952634689	23.507179522516527	23.50114763919818	1.4701272834613182	0.1507486661813278	0.09275264455379696	0.10796875350937388	0.4624153503644388
19051	0.27775099873542786	3.3399999665562063e-05	40.606300354003906	0.08586660027503967	25.149817642492923	23.826606178069206	22.468467379675197	21.911408386306277	21.52927777055886	0.732863356673603	0.060151815157067204	0.02180767101477805	0.0174406376260795	0.04895474237043019
19149	0.21130500733852386	1.2299999980314169e-05	39.56079864501953	0.06801310181617737	24.879017993989017	26.231458515341277	25.692378185443552	26.213938824895756	24.35235793292297	0.7345236802822921	0.664083856745897	0.509430369340396	1.0445751860436256	0.855019319748856
19155	0.07760269939899445	1.4299999747890979e-05	37.79759979248047	0.06797540187835693	23.390444462916644	22.530321328374487	21.934962596675845	21.57805219504902	21.384970734788936	0.18170294458616348	0.024116196697587113	0.015999948915944674	0.014825262268080492	0.0520382441333778
19246	0.3352169990539551	4.8800000513438135e-05	41.054100036621094	0.29694199562072754	24.113150279967602	23.403422904896175	22.023601803929708	21.44280532780066	21.00566840716507	0.5169732014137942	0.07263437774869258	0.021036018458375407	0.01695121742606566	0.051364835889913446
19274	0.25458601117134094	2.5999999706982635e-05	40.57320022583008	0.13798299431800842	24.75910132463551	24.949749808753275	24.384785346859502	24.679238577001566	23.301191320181047	0.9887313155176614	0.25757328528340373	0.1594584912067026	0.24434071588940892	0.31039797144093295
19353	0.15405599772930145	1.4399999599845614e-05	39.282100677490234	0.0668535977602005	24.88384349617561	23.28566723236404	22.45576181100968	22.020136685441415	21.69717481959332	0.716032414174812	0.03945273125637293	0.02141903179191011	0.01858571269253162	0.06349401313126689
19414	0.2918330132961273	5.310000051395036e-05	40.91529846191406	0.21373100578784943	23.848126901798334	23.322029002375725	21.757639538576	21.183276462420025	20.74275194895265	0.3845100095973738	0.06349931062472677	0.02129515964572867	0.015605790658071392	0.04649937916229412
19425	0.21140199899673462	6.399999983841553e-05	39.887699127197266	0.1224220022559166	23.347834999233434	23.044502548880253	21.68102237144289	21.10110118487777	20.8945261827794	0.3950565108232977	0.052237785567717195	0.019492621499932222	0.014303358506115069	0.042666093168775204
19449	0.33091700077056885	2.4400000256719068e-05	41.31209945678711	0.1617259979248047	23.62780780311395	23.898980428583933	22.736236729848358	22.58454061267807	22.11549956133092	0.33721192164900354	0.10290089285255119	0.043191560079731135	0.049842370578655426	0.12703994943188474
19652	0.24595299363136292	2.809999932651408e-05	40.00659942626953	0.15178300440311432	23.636290160357298	24.233461320867132	23.656054800096204	23.391803331936025	23.467099951251544	0.3539074248607676	0.16472017462072763	0.13398262271176598	0.17472398536182798	0.6743223381766261
19708	0.23744499683380127	3.389999983482994e-05	39.79209899902344	0.09148050099611282	23.777990405961358	21.743395746710764	20.381163498566327	19.891122201903563	19.55291611710173	0.21326614638591318	0.012272438730967526	0.00528000822579951	0.0047145944317225205	0.010488912979737813
19769	0.25251200795173645	2.4499999199179e-05	40.031700134277344	0.12461700290441513	23.390444462916644	23.198050801298066	22.164210846371777	21.68708677076511	21.394650467890962	0.357702209297425	0.05846709368734191	0.024361576456064765	0.021808066011945237	0.0743810325349226
19772	0.17514899373054504	2.1699999706470408e-05	39.03310012817383	0.081427201628685	23.404110297261496	21.394650467890962	20.258012252228234	19.784791817335112	19.465965139132166	0.27415011072645107	0.012909997658566812	0.005388861847577024	0.004936948227192489	0.013506792429350456
19775	0.13809199631214142	2.5600000299164094e-05	38.91400146484375	0.06720130145549774	23.343924780584114	21.81592313005005	20.74334476152799	20.188960103176214	19.766069667674007	0.2298325950515561	0.020893017023213056	0.01015172246065493	0.007800503968632644	0.01665727614315869
19818	0.3050310015678406	1.1799999811046291e-05	40.78459930419922	0.11862199753522873	23.841934473197952	23.024930388334653	22.161361431056736	21.892960340434545	21.455870903097246	0.24555133502871065	0.03864813556017102	0.022261970166109226	0.024685924731077606	0.05752721674436956
19821	0.2660120129585266	8.209999941755086e-05	40.526100158691406	0.14126500487327576	24.279438835589623	23.09503452582623	21.77928486321402	21.29264293879928	21.01934476132459	0.5346299961594421	0.06553729258830635	0.028144154598665067	0.02690737550922321	0.07434234590748799
1991	0.3154839873313904	1.9499999325489625e-05	40.53969955444336	0.1596049964427948	24.311949272291457	23.59698698440818	22.900448840499923	22.672362088724263	22.336784494878046	0.6167260891268228	0.08078140173979548	0.07035017145127347	0.0921368780603332	0.21694141418295138
19953	0.12322799861431122	1.8400000044493936e-05	38.779598236083984	0.06735579669475555	24.005568684957236	23.16942544389104	22.583894341108536	22.334214703844623	22.736608493661183	0.5119974895481635	0.05888457069683121	0.04286735922981368	0.04879396040768803	0.2595727549800172
19968	0.05593879893422127	1.5600000551785342e-05	36.69129943847656	0.09478840231895447	23.64483930850264	22.26029957683169	21.301530324341886	20.946886193383577	20.678883620782777	0.23714538606693375	0.027742861945785246	0.012384333513633824	0.011107696482143445	0.031163925959526953
19969	0.17531700432300568	9.999999747378752e-06	39.414100646972656	0.06468100100755692	23.524710217660836	22.87438821165177	22.288722977836212	21.927348334562158	21.64969422048387	0.2969062063117773	0.03668792128908594	0.021946098394068202	0.021615908513387107	0.0711344410013947
19990	0.24987700581550598	6.209999992279336e-05	40.33700180053711	0.10658600181341171	24.943203208054037	25.819481819495394	24.913255756257865	24.896273663157203	23.92067177344636	0.7389589851516386	0.4446620859674331	0.24442177363154025	0.32422610570123866	0.5830354731828971
20046	0.26395198702812195	1.4000000192027073e-05	40.663299560546875	0.11658299714326859	23.525478880492766	22.49225322143712	21.767646394710184	21.403763415194636	21.06302969648108	0.17570164503345087	0.031173722039815038	0.022132080604847955	0.020514160882596406	0.05290178018198334
20048	0.18531599640846252	3.590000051190145e-05	39.63719940185547	0.1015319973230362	23.76257596845938	22.039920207585144	20.68673505317252	20.15532376499918	19.786755618376496	0.29195303056579835	0.02190262868441224	0.008735420372133837	0.007476296014333863	0.015474013617485178
20064	0.1048400029540062	1.809999957913533e-05	38.169498443603516	0.06533300131559372	23.301816924464998	21.705485893549998	20.724533485041622	20.24894866258043	19.87448018394626	0.260764424508768	0.017692839584691297	0.007920104682052056	0.006893503509946834	0.018963091368187253
20065	0.3098379969596863	5.709999823011458e-05	40.826900482177734	0.18022100627422333	24.247574530389244	23.854354851215902	23.22628326173744	22.745944202123592	22.586805597386636	0.6239880433074886	0.10430562580706094	0.06993075125270101	0.06150629968232582	0.24318936233066935
20084	0.13972899317741394	7.999999979801942e-06	39.090599060058594	0.06909909844398499	23.108567367047577	22.71963775555132	22.103396283991703	21.60433434039384	21.42710874414336	0.3008950552983818	0.04173092627863343	0.02475694365971805	0.01770464227674391	0.06343664784618187
20088	0.2445330023765564	3.300000025774352e-05	40.323699951171875	0.07478690147399902	23.464916102969667	22.23494127608094	21.09780857824591	20.599699907004595	20.236980384812195	0.1628240698227362	0.017622423880033246	0.00865465725670182	0.007937822587896756	0.01710992306230694
20104	0.17829200625419617	5.230000169831328e-05	40.606201171875	0.16116100549697876	24.47496173648306	24.8257772906644	24.041947809437577	23.746434424564246	24.069515587589436	0.6486024738222278	0.22962696744309866	0.14872420719307938	0.1309103809382849	0.7051256988470096
20111	0.24418699741363525	6.120000034570694e-05	40.30910110473633	0.1152930036187172	24.238936254386772	24.66486946708033	23.579875590610442	22.962736737336762	22.5787379706937	0.4281233347358877	0.17548782387180847	0.07319624421355252	0.05417232940653173	0.17014261165472377
20125	0.1662359982728958	2.9200000426499173e-05	39.197200775146484	0.07658100128173828	22.72220320938065	20.90479812509873	19.718435815182225	19.291205092418142	18.932241203132488	0.14302804076198677	0.00865561562475112	0.005576337456226941	0.005541535324643642	0.011955624257173881
20232	0.21771599352359772	4.189999890513718e-05	39.817298889160156	0.09888750314712524	23.877501267064957	22.13754572394889	20.91170047641118	20.391406368918936	19.99225322143712	0.3558152146053577	0.021140804365625748	0.0083438273388619	0.007075295173186863	0.01568186664898124
20319	0.31886300444602966	3.7000001611886546e-05	40.67430114746094	0.20202699303627014	23.400677679148544	22.60608629550246	21.487414320754233	21.056680343855398	20.722204827409534	0.18109312203099606	0.02299070317576203	0.012037586837190488	0.011838639667041994	0.027105604983276063
20364	0.21845799684524536	1.759999940986745e-05	40.19340133666992	0.13229399919509888	25.07809514284499	23.484730696519456	22.681512593883543	22.268724575799666	21.927348334562158	1.1281502855595718	0.05789358739832401	0.031140695638424084	0.030689627866521796	0.09394538524512078
20386	0.3077855110168457	8.668859663885087e-05	40.636600494384766	0.1767289936542511	24.05364123172958	23.054920933732838	21.426218613980975	20.86428087872123	20.451348587989045	0.4087300906749875	0.037881126813393146	0.010888503835875933	0.008544041318273682	0.021306893300386997
20400	0.2935819923877716	6.630000279983506e-05	40.74089813232422	0.1691029965877533	24.241312370678607	22.925379226304766	21.480844746148946	20.899307664828267	20.51335423739541	0.7687719998362711	0.05884389373791003	0.017286632668668696	0.014266546347515396	0.04110252791057399
20467	0.27094998955726624	2.7300000510876998e-05	40.72880172729492	0.12243500351905823	23.848126901798334	22.949990002362654	22.133057879688884	21.839100116485298	21.575114145993446	0.3626710830765001	0.05928780442822633	0.03213915656198195	0.03705884139105512	0.10738723265954568
20528	0.13569100201129913	2.4700000722077675e-05	38.77090072631836	0.06028969958424568	23.960223016074455	22.62773180715715	21.60250121081383	21.052730771639922	20.836146338683555	0.411067232369054	0.03089370210874665	0.015385296744132549	0.014381865195924678	0.04195036674541375
20545	0.1894569993019104	2.8599999495781958e-05	39.438499450683594	0.08529970049858093	23.456224372457577	22.19945352967571	21.33373246097399	20.886378030430002	20.62333234142383	0.20892305973286002	0.019245802134457635	0.00982780222218506	0.008510007137605776	0.026599209710700383
20575	0.19870400428771973	2.4599999960628338e-05	39.44900131225586	0.07921359688043594	23.80749592289279	21.398980428583933	20.120023198541915	19.61487020982759	19.24190721315603	0.48593923434261926	0.014458405204221645	0.006175103791441962	0.005182256445735634	0.013633062497065702
20578	0.29037100076675415	5.450000026030466e-05	40.9468994140625	0.18973800539970398	24.99463096387061	22.7388417536973	21.14741723501194	20.5624243236845	20.14058891463928	1.232127603152484	0.03725930695806896	0.011691881951396973	0.009451878287376597	0.028681815039174788
20625	0.10812799632549286	1.630000042496249e-05	38.45180130004883	0.061651699244976044	23.191812550523355	22.025145413508724	21.25875631208448	20.84457550652793	20.564937021415002	0.3109050861333435	0.027592335703349936	0.011105203499062516	0.008637721485096152	0.027405028300822667
